id,time,protocol_arm,output_name,value
14b2b9dc-d77e-450f-aed7-019cb94b6e04,9.474,identity,L,0.877
14b2b9dc-d77e-450f-aed7-019cb94b6e04,10.000,identity,L,0.867
53c6b463-1d18-4d67-a8d7-111782c086c1,0.000,identity,L,2.229
53c6b463-1d18-4d67-a8d7-111782c086c1,0.526,identity,L,0.964
53c6b463-1d18-4d67-a8d7-111782c086c1,1.053,identity,L,0.798
53c6b463-1d18-4d67-a8d7-111782c086c1,1.579,identity,L,0.745
53c6b463-1d18-4d67-a8d7-111782c086c1,2.105,identity,L,0.759
53c6b463-1d18-4d67-a8d7-111782c086c1,2.632,identity,L,0.713
53c6b463-1d18-4d67-a8d7-111782c086c1,3.158,identity,L,0.696
53c6b463-1d18-4d67-a8d7-111782c086c1,3.684,identity,L,0.695
53c6b463-1d18-4d67-a8d7-111782c086c1,4.211,identity,L,0.679
53c6b463-1d18-4d67-a8d7-111782c086c1,4.737,identity,L,0.667
53c6b463-1d18-4d67-a8d7-111782c086c1,5.263,identity,L,0.623
53c6b463-1d18-4d67-a8d7-111782c086c1,5.789,identity,L,0.631
53c6b463-1d18-4d67-a8d7-111782c086c1,6.316,identity,L,0.612
53c6b463-1d18-4d67-a8d7-111782c086c1,6.842,identity,L,0.614
53c6b463-1d18-4d67-a8d7-111782c086c1,7.368,identity,L,0.584
53c6b463-1d18-4d67-a8d7-111782c086c1,7.895,identity,L,0.590
53c6b463-1d18-4d67-a8d7-111782c086c1,8.421,identity,L,0.551
53c6b463-1d18-4d67-a8d7-111782c086c1,8.947,identity,L,0.543
53c6b463-1d18-4d67-a8d7-111782c086c1,9.474,identity,L,0.545
53c6b463-1d18-4d67-a8d7-111782c086c1,10.000,identity,L,0.544
caed8736-243d-4527-bdbf-8fd89d465687,0.000,identity,L,1.775
caed8736-243d-4527-bdbf-8fd89d465687,0.526,identity,L,0.749
caed8736-243d-4527-bdbf-8fd89d465687,1.053,identity,L,0.607
caed8736-243d-4527-bdbf-8fd89d465687,1.579,identity,L,0.596
caed8736-243d-4527-bdbf-8fd89d465687,2.105,identity,L,0.580
caed8736-243d-4527-bdbf-8fd89d465687,2.632,identity,L,0.563
caed8736-243d-4527-bdbf-8fd89d465687,3.158,identity,L,0.542
caed8736-243d-4527-bdbf-8fd89d465687,3.684,identity,L,0.543
caed8736-243d-4527-bdbf-8fd89d465687,4.211,identity,L,0.519
caed8736-243d-4527-bdbf-8fd89d465687,4.737,identity,L,0.512
caed8736-243d-4527-bdbf-8fd89d465687,5.263,identity,L,0.493
caed8736-243d-4527-bdbf-8fd89d465687,5.789,identity,L,0.458
caed8736-243d-4527-bdbf-8fd89d465687,6.316,identity,L,0.469
caed8736-243d-4527-bdbf-8fd89d465687,6.842,identity,L,0.443
caed8736-243d-4527-bdbf-8fd89d465687,7.368,identity,L,0.437
caed8736-243d-4527-bdbf-8fd89d465687,7.895,identity,L,0.429
caed8736-243d-4527-bdbf-8fd89d465687,8.421,identity,L,0.411
caed8736-243d-4527-bdbf-8fd89d465687,8.947,identity,L,0.397
caed8736-243d-4527-bdbf-8fd89d465687,9.474,identity,L,0.396
caed8736-243d-4527-bdbf-8fd89d465687,10.000,identity,L,0.385
fe58af4f-ab05-4113-85b8-96b24991805b,0.000,identity,L,2.797
fe58af4f-ab05-4113-85b8-96b24991805b,0.526,identity,L,1.262
fe58af4f-ab05-4113-85b8-96b24991805b,1.053,identity,L,1.093
fe58af4f-ab05-4113-85b8-96b24991805b,1.579,identity,L,1.007
fe58af4f-ab05-4113-85b8-96b24991805b,2.105,identity,L,0.964
fe58af4f-ab05-4113-85b8-96b24991805b,2.632,identity,L,0.933
fe58af4f-ab05-4113-85b8-96b24991805b,3.158,identity,L,0.921
fe58af4f-ab05-4113-85b8-96b24991805b,3.684,identity,L,0.894
fe58af4f-ab05-4113-85b8-96b24991805b,4.211,identity,L,0.871
fe58af4f-ab05-4113-85b8-96b24991805b,4.737,identity,L,0.843
fe58af4f-ab05-4113-85b8-96b24991805b,5.263,identity,L,0.821
fe58af4f-ab05-4113-85b8-96b24991805b,5.789,identity,L,0.768
fe58af4f-ab05-4113-85b8-96b24991805b,6.316,identity,L,0.734
fe58af4f-ab05-4113-85b8-96b24991805b,6.842,identity,L,0.763
fe58af4f-ab05-4113-85b8-96b24991805b,7.368,identity,L,0.710
fe58af4f-ab05-4113-85b8-96b24991805b,7.895,identity,L,0.698
fe58af4f-ab05-4113-85b8-96b24991805b,8.421,identity,L,0.657
fe58af4f-ab05-4113-85b8-96b24991805b,8.947,identity,L,0.648
fe58af4f-ab05-4113-85b8-96b24991805b,9.474,identity,L,0.631
fe58af4f-ab05-4113-85b8-96b24991805b,10.000,identity,L,0.617
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,0.000,identity,L,5.717
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,0.526,identity,L,3.775
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,1.053,identity,L,3.587
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,1.579,identity,L,3.182
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,2.105,identity,L,3.006
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,2.632,identity,L,2.783
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,3.158,identity,L,2.628
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,3.684,identity,L,2.441
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,4.211,identity,L,2.337
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,4.737,identity,L,2.187
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,5.263,identity,L,1.949
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,5.789,identity,L,1.789
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,6.316,identity,L,1.723
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,6.842,identity,L,1.651
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,7.368,identity,L,1.499
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,7.895,identity,L,1.403
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,8.421,identity,L,1.349
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,8.947,identity,L,1.245
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,9.474,identity,L,1.149
8c2eb130-ab07-4d23-861c-ac5c5d7dc8c8,10.000,identity,L,1.137
769970da-6688-458b-922b-fffb6ae60093,0.000,identity,L,4.739
769970da-6688-458b-922b-fffb6ae60093,0.526,identity,L,2.096
769970da-6688-458b-922b-fffb6ae60093,1.053,identity,L,1.953
769970da-6688-458b-922b-fffb6ae60093,1.579,identity,L,1.916
769970da-6688-458b-922b-fffb6ae60093,2.105,identity,L,1.783
769970da-6688-458b-922b-fffb6ae60093,2.632,identity,L,1.766
769970da-6688-458b-922b-fffb6ae60093,3.158,identity,L,1.770
769970da-6688-458b-922b-fffb6ae60093,3.684,identity,L,1.774
769970da-6688-458b-922b-fffb6ae60093,4.211,identity,L,1.647
769970da-6688-458b-922b-fffb6ae60093,4.737,identity,L,1.665
769970da-6688-458b-922b-fffb6ae60093,5.263,identity,L,1.563
769970da-6688-458b-922b-fffb6ae60093,5.789,identity,L,1.605
769970da-6688-458b-922b-fffb6ae60093,6.316,identity,L,1.563
769970da-6688-458b-922b-fffb6ae60093,6.842,identity,L,1.504
769970da-6688-458b-922b-fffb6ae60093,7.368,identity,L,1.462
769970da-6688-458b-922b-fffb6ae60093,7.895,identity,L,1.472
769970da-6688-458b-922b-fffb6ae60093,8.421,identity,L,1.407
769970da-6688-458b-922b-fffb6ae60093,8.947,identity,L,1.361
769970da-6688-458b-922b-fffb6ae60093,9.474,identity,L,1.317
769970da-6688-458b-922b-fffb6ae60093,10.000,identity,L,1.350
d510ade4-fbda-4568-9dbb-6f041f1a0e35,0.000,identity,L,2.769
d510ade4-fbda-4568-9dbb-6f041f1a0e35,0.526,identity,L,1.461
d510ade4-fbda-4568-9dbb-6f041f1a0e35,1.053,identity,L,1.321
d510ade4-fbda-4568-9dbb-6f041f1a0e35,1.579,identity,L,1.260
d510ade4-fbda-4568-9dbb-6f041f1a0e35,2.105,identity,L,1.222
d510ade4-fbda-4568-9dbb-6f041f1a0e35,2.632,identity,L,1.157
d510ade4-fbda-4568-9dbb-6f041f1a0e35,3.158,identity,L,1.219
d510ade4-fbda-4568-9dbb-6f041f1a0e35,3.684,identity,L,1.162
d510ade4-fbda-4568-9dbb-6f041f1a0e35,4.211,identity,L,1.106
d510ade4-fbda-4568-9dbb-6f041f1a0e35,4.737,identity,L,1.123
d510ade4-fbda-4568-9dbb-6f041f1a0e35,5.263,identity,L,1.074
d510ade4-fbda-4568-9dbb-6f041f1a0e35,5.789,identity,L,1.051
d510ade4-fbda-4568-9dbb-6f041f1a0e35,6.316,identity,L,1.017
d510ade4-fbda-4568-9dbb-6f041f1a0e35,6.842,identity,L,0.990
d510ade4-fbda-4568-9dbb-6f041f1a0e35,7.368,identity,L,0.998
d510ade4-fbda-4568-9dbb-6f041f1a0e35,7.895,identity,L,1.005
d510ade4-fbda-4568-9dbb-6f041f1a0e35,8.421,identity,L,0.943
d510ade4-fbda-4568-9dbb-6f041f1a0e35,8.947,identity,L,0.941
d510ade4-fbda-4568-9dbb-6f041f1a0e35,9.474,identity,L,0.897
d510ade4-fbda-4568-9dbb-6f041f1a0e35,10.000,identity,L,0.900
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,0.000,identity,L,2.774
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,0.526,identity,L,1.309
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,1.053,identity,L,1.090
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,1.579,identity,L,1.021
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,2.105,identity,L,1.019
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,2.632,identity,L,0.944
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,3.158,identity,L,0.932
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,3.684,identity,L,0.896
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,4.211,identity,L,0.872
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,4.737,identity,L,0.856
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,5.263,identity,L,0.836
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,5.789,identity,L,0.797
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,6.316,identity,L,0.755
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,6.842,identity,L,0.765
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,7.368,identity,L,0.720
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,7.895,identity,L,0.705
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,8.421,identity,L,0.660
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,8.947,identity,L,0.664
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,9.474,identity,L,0.646
daf1460c-a4bc-4185-ad0b-b0d608f1b94f,10.000,identity,L,0.619
08b525c3-7181-4a63-a6f1-d8109e90d1c4,0.000,identity,L,3.178
08b525c3-7181-4a63-a6f1-d8109e90d1c4,0.526,identity,L,2.014
08b525c3-7181-4a63-a6f1-d8109e90d1c4,1.053,identity,L,1.832
08b525c3-7181-4a63-a6f1-d8109e90d1c4,1.579,identity,L,1.770
08b525c3-7181-4a63-a6f1-d8109e90d1c4,2.105,identity,L,1.766
08b525c3-7181-4a63-a6f1-d8109e90d1c4,2.632,identity,L,1.640
08b525c3-7181-4a63-a6f1-d8109e90d1c4,3.158,identity,L,1.667
08b525c3-7181-4a63-a6f1-d8109e90d1c4,3.684,identity,L,1.577
08b525c3-7181-4a63-a6f1-d8109e90d1c4,4.211,identity,L,1.481
08b525c3-7181-4a63-a6f1-d8109e90d1c4,4.737,identity,L,1.516
08b525c3-7181-4a63-a6f1-d8109e90d1c4,5.263,identity,L,1.530
08b525c3-7181-4a63-a6f1-d8109e90d1c4,5.789,identity,L,1.399
08b525c3-7181-4a63-a6f1-d8109e90d1c4,6.316,identity,L,1.390
08b525c3-7181-4a63-a6f1-d8109e90d1c4,6.842,identity,L,1.379
08b525c3-7181-4a63-a6f1-d8109e90d1c4,7.368,identity,L,1.344
08b525c3-7181-4a63-a6f1-d8109e90d1c4,7.895,identity,L,1.335
08b525c3-7181-4a63-a6f1-d8109e90d1c4,8.421,identity,L,1.246
08b525c3-7181-4a63-a6f1-d8109e90d1c4,8.947,identity,L,1.221
08b525c3-7181-4a63-a6f1-d8109e90d1c4,9.474,identity,L,1.213
08b525c3-7181-4a63-a6f1-d8109e90d1c4,10.000,identity,L,1.154
76698f6d-0c67-47db-ac18-1c8aaa996ae5,0.000,identity,L,2.262
76698f6d-0c67-47db-ac18-1c8aaa996ae5,0.526,identity,L,1.400
76698f6d-0c67-47db-ac18-1c8aaa996ae5,1.053,identity,L,1.226
76698f6d-0c67-47db-ac18-1c8aaa996ae5,1.579,identity,L,1.153
76698f6d-0c67-47db-ac18-1c8aaa996ae5,2.105,identity,L,1.147
76698f6d-0c67-47db-ac18-1c8aaa996ae5,2.632,identity,L,1.151
76698f6d-0c67-47db-ac18-1c8aaa996ae5,3.158,identity,L,1.071
76698f6d-0c67-47db-ac18-1c8aaa996ae5,3.684,identity,L,1.083
76698f6d-0c67-47db-ac18-1c8aaa996ae5,4.211,identity,L,1.056
76698f6d-0c67-47db-ac18-1c8aaa996ae5,4.737,identity,L,0.990
76698f6d-0c67-47db-ac18-1c8aaa996ae5,5.263,identity,L,1.032
76698f6d-0c67-47db-ac18-1c8aaa996ae5,5.789,identity,L,1.002
76698f6d-0c67-47db-ac18-1c8aaa996ae5,6.316,identity,L,0.958
76698f6d-0c67-47db-ac18-1c8aaa996ae5,6.842,identity,L,0.958
76698f6d-0c67-47db-ac18-1c8aaa996ae5,7.368,identity,L,0.930
76698f6d-0c67-47db-ac18-1c8aaa996ae5,7.895,identity,L,0.920
76698f6d-0c67-47db-ac18-1c8aaa996ae5,8.421,identity,L,0.888
76698f6d-0c67-47db-ac18-1c8aaa996ae5,8.947,identity,L,0.855
76698f6d-0c67-47db-ac18-1c8aaa996ae5,9.474,identity,L,0.850
76698f6d-0c67-47db-ac18-1c8aaa996ae5,10.000,identity,L,0.846
a88450ca-236e-4b5b-8b7b-e850b6d29353,0.000,identity,L,1.897
a88450ca-236e-4b5b-8b7b-e850b6d29353,0.526,identity,L,1.184
a88450ca-236e-4b5b-8b7b-e850b6d29353,1.053,identity,L,1.022
a88450ca-236e-4b5b-8b7b-e850b6d29353,1.579,identity,L,0.965
a88450ca-236e-4b5b-8b7b-e850b6d29353,2.105,identity,L,0.881
a88450ca-236e-4b5b-8b7b-e850b6d29353,2.632,identity,L,0.881
a88450ca-236e-4b5b-8b7b-e850b6d29353,3.158,identity,L,0.799
a88450ca-236e-4b5b-8b7b-e850b6d29353,3.684,identity,L,0.783
a88450ca-236e-4b5b-8b7b-e850b6d29353,4.211,identity,L,0.724
a88450ca-236e-4b5b-8b7b-e850b6d29353,4.737,identity,L,0.704
a88450ca-236e-4b5b-8b7b-e850b6d29353,5.263,identity,L,0.686
a88450ca-236e-4b5b-8b7b-e850b6d29353,5.789,identity,L,0.621
a88450ca-236e-4b5b-8b7b-e850b6d29353,6.316,identity,L,0.620
a88450ca-236e-4b5b-8b7b-e850b6d29353,6.842,identity,L,0.574
a88450ca-236e-4b5b-8b7b-e850b6d29353,7.368,identity,L,0.564
a88450ca-236e-4b5b-8b7b-e850b6d29353,7.895,identity,L,0.531
a88450ca-236e-4b5b-8b7b-e850b6d29353,8.421,identity,L,0.503
a88450ca-236e-4b5b-8b7b-e850b6d29353,8.947,identity,L,0.483
a88450ca-236e-4b5b-8b7b-e850b6d29353,9.474,identity,L,0.467
a88450ca-236e-4b5b-8b7b-e850b6d29353,10.000,identity,L,0.426
29dfe2f6-9936-4d56-b207-be97647bd217,0.000,identity,L,4.404
29dfe2f6-9936-4d56-b207-be97647bd217,0.526,identity,L,2.015
29dfe2f6-9936-4d56-b207-be97647bd217,1.053,identity,L,1.787
29dfe2f6-9936-4d56-b207-be97647bd217,1.579,identity,L,1.758
29dfe2f6-9936-4d56-b207-be97647bd217,2.105,identity,L,1.705
29dfe2f6-9936-4d56-b207-be97647bd217,2.632,identity,L,1.569
29dfe2f6-9936-4d56-b207-be97647bd217,3.158,identity,L,1.517
29dfe2f6-9936-4d56-b207-be97647bd217,3.684,identity,L,1.450
29dfe2f6-9936-4d56-b207-be97647bd217,4.211,identity,L,1.376
29dfe2f6-9936-4d56-b207-be97647bd217,4.737,identity,L,1.338
29dfe2f6-9936-4d56-b207-be97647bd217,5.263,identity,L,1.283
29dfe2f6-9936-4d56-b207-be97647bd217,5.789,identity,L,1.213
29dfe2f6-9936-4d56-b207-be97647bd217,6.316,identity,L,1.266
29dfe2f6-9936-4d56-b207-be97647bd217,6.842,identity,L,1.176
29dfe2f6-9936-4d56-b207-be97647bd217,7.368,identity,L,1.112
29dfe2f6-9936-4d56-b207-be97647bd217,7.895,identity,L,1.084
29dfe2f6-9936-4d56-b207-be97647bd217,8.421,identity,L,1.071
29dfe2f6-9936-4d56-b207-be97647bd217,8.947,identity,L,1.022
29dfe2f6-9936-4d56-b207-be97647bd217,9.474,identity,L,0.971
29dfe2f6-9936-4d56-b207-be97647bd217,10.000,identity,L,0.955
9d52fb89-91d0-489a-992e-1a4789bab1b5,0.000,identity,L,3.871
9d52fb89-91d0-489a-992e-1a4789bab1b5,0.526,identity,L,1.639
9d52fb89-91d0-489a-992e-1a4789bab1b5,1.053,identity,L,1.463
9d52fb89-91d0-489a-992e-1a4789bab1b5,1.579,identity,L,1.392
9d52fb89-91d0-489a-992e-1a4789bab1b5,2.105,identity,L,1.311
9d52fb89-91d0-489a-992e-1a4789bab1b5,2.632,identity,L,1.232
9d52fb89-91d0-489a-992e-1a4789bab1b5,3.158,identity,L,1.249
9d52fb89-91d0-489a-992e-1a4789bab1b5,3.684,identity,L,1.160
9d52fb89-91d0-489a-992e-1a4789bab1b5,4.211,identity,L,1.111
9d52fb89-91d0-489a-992e-1a4789bab1b5,4.737,identity,L,1.074
9d52fb89-91d0-489a-992e-1a4789bab1b5,5.263,identity,L,1.050
9d52fb89-91d0-489a-992e-1a4789bab1b5,5.789,identity,L,1.031
9d52fb89-91d0-489a-992e-1a4789bab1b5,6.316,identity,L,0.996
9d52fb89-91d0-489a-992e-1a4789bab1b5,6.842,identity,L,0.972
9d52fb89-91d0-489a-992e-1a4789bab1b5,7.368,identity,L,0.921
9d52fb89-91d0-489a-992e-1a4789bab1b5,7.895,identity,L,0.877
9d52fb89-91d0-489a-992e-1a4789bab1b5,8.421,identity,L,0.832
9d52fb89-91d0-489a-992e-1a4789bab1b5,8.947,identity,L,0.825
9d52fb89-91d0-489a-992e-1a4789bab1b5,9.474,identity,L,0.783
9d52fb89-91d0-489a-992e-1a4789bab1b5,10.000,identity,L,0.754
63e9e3b8-5587-40fc-9404-fc3f6d82c398,0.000,identity,L,4.574
63e9e3b8-5587-40fc-9404-fc3f6d82c398,0.526,identity,L,2.769
63e9e3b8-5587-40fc-9404-fc3f6d82c398,1.053,identity,L,2.535
63e9e3b8-5587-40fc-9404-fc3f6d82c398,1.579,identity,L,2.603
63e9e3b8-5587-40fc-9404-fc3f6d82c398,2.105,identity,L,2.505
63e9e3b8-5587-40fc-9404-fc3f6d82c398,2.632,identity,L,2.485
63e9e3b8-5587-40fc-9404-fc3f6d82c398,3.158,identity,L,2.455
63e9e3b8-5587-40fc-9404-fc3f6d82c398,3.684,identity,L,2.365
63e9e3b8-5587-40fc-9404-fc3f6d82c398,4.211,identity,L,2.322
63e9e3b8-5587-40fc-9404-fc3f6d82c398,4.737,identity,L,2.413
63e9e3b8-5587-40fc-9404-fc3f6d82c398,5.263,identity,L,2.301
63e9e3b8-5587-40fc-9404-fc3f6d82c398,5.789,identity,L,2.255
63e9e3b8-5587-40fc-9404-fc3f6d82c398,6.316,identity,L,2.310
63e9e3b8-5587-40fc-9404-fc3f6d82c398,6.842,identity,L,2.206
63e9e3b8-5587-40fc-9404-fc3f6d82c398,7.368,identity,L,2.222
63e9e3b8-5587-40fc-9404-fc3f6d82c398,7.895,identity,L,2.181
63e9e3b8-5587-40fc-9404-fc3f6d82c398,8.421,identity,L,2.194
63e9e3b8-5587-40fc-9404-fc3f6d82c398,8.947,identity,L,2.148
63e9e3b8-5587-40fc-9404-fc3f6d82c398,9.474,identity,L,2.080
63e9e3b8-5587-40fc-9404-fc3f6d82c398,10.000,identity,L,2.121
2978be94-628e-431e-b72b-9bb11405f9bb,0.000,identity,L,2.057
2978be94-628e-431e-b72b-9bb11405f9bb,0.526,identity,L,0.658
2978be94-628e-431e-b72b-9bb11405f9bb,1.053,identity,L,0.552
2978be94-628e-431e-b72b-9bb11405f9bb,1.579,identity,L,0.501
2978be94-628e-431e-b72b-9bb11405f9bb,2.105,identity,L,0.503
2978be94-628e-431e-b72b-9bb11405f9bb,2.632,identity,L,0.481
2978be94-628e-431e-b72b-9bb11405f9bb,3.158,identity,L,0.456
2978be94-628e-431e-b72b-9bb11405f9bb,3.684,identity,L,0.449
2978be94-628e-431e-b72b-9bb11405f9bb,4.211,identity,L,0.435
2978be94-628e-431e-b72b-9bb11405f9bb,4.737,identity,L,0.423
2978be94-628e-431e-b72b-9bb11405f9bb,5.263,identity,L,0.413
2978be94-628e-431e-b72b-9bb11405f9bb,5.789,identity,L,0.414
2978be94-628e-431e-b72b-9bb11405f9bb,6.316,identity,L,0.387
2978be94-628e-431e-b72b-9bb11405f9bb,6.842,identity,L,0.381
2978be94-628e-431e-b72b-9bb11405f9bb,7.368,identity,L,0.388
2978be94-628e-431e-b72b-9bb11405f9bb,7.895,identity,L,0.371
2978be94-628e-431e-b72b-9bb11405f9bb,8.421,identity,L,0.367
2978be94-628e-431e-b72b-9bb11405f9bb,8.947,identity,L,0.341
2978be94-628e-431e-b72b-9bb11405f9bb,9.474,identity,L,0.340
2978be94-628e-431e-b72b-9bb11405f9bb,10.000,identity,L,0.315
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,0.000,identity,L,5.010
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,0.526,identity,L,3.564
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,1.053,identity,L,3.219
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,1.579,identity,L,3.210
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,2.105,identity,L,3.363
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,2.632,identity,L,3.028
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,3.158,identity,L,2.978
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,3.684,identity,L,2.886
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,4.211,identity,L,2.834
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,4.737,identity,L,2.691
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,5.263,identity,L,2.627
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,5.789,identity,L,2.563
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,6.316,identity,L,2.490
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,6.842,identity,L,2.351
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,7.368,identity,L,2.269
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,7.895,identity,L,2.225
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,8.421,identity,L,2.181
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,8.947,identity,L,2.062
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,9.474,identity,L,2.006
fd1db1a2-b9c0-45dd-b288-cf1fa6f3c460,10.000,identity,L,1.961
c334ea97-f23d-453d-9fd1-2367c7f57c49,0.000,identity,L,3.147
c334ea97-f23d-453d-9fd1-2367c7f57c49,0.526,identity,L,1.357
c334ea97-f23d-453d-9fd1-2367c7f57c49,1.053,identity,L,1.161
c334ea97-f23d-453d-9fd1-2367c7f57c49,1.579,identity,L,1.071
c334ea97-f23d-453d-9fd1-2367c7f57c49,2.105,identity,L,1.095
c334ea97-f23d-453d-9fd1-2367c7f57c49,2.632,identity,L,1.099
c334ea97-f23d-453d-9fd1-2367c7f57c49,3.158,identity,L,1.093
c334ea97-f23d-453d-9fd1-2367c7f57c49,3.684,identity,L,1.044
c334ea97-f23d-453d-9fd1-2367c7f57c49,4.211,identity,L,1.029
c334ea97-f23d-453d-9fd1-2367c7f57c49,4.737,identity,L,0.979
c334ea97-f23d-453d-9fd1-2367c7f57c49,5.263,identity,L,0.997
c334ea97-f23d-453d-9fd1-2367c7f57c49,5.789,identity,L,0.971
c334ea97-f23d-453d-9fd1-2367c7f57c49,6.316,identity,L,0.963
c334ea97-f23d-453d-9fd1-2367c7f57c49,6.842,identity,L,0.928
c334ea97-f23d-453d-9fd1-2367c7f57c49,7.368,identity,L,0.958
c334ea97-f23d-453d-9fd1-2367c7f57c49,7.895,identity,L,0.933
c334ea97-f23d-453d-9fd1-2367c7f57c49,8.421,identity,L,0.885
c334ea97-f23d-453d-9fd1-2367c7f57c49,8.947,identity,L,0.921
c334ea97-f23d-453d-9fd1-2367c7f57c49,9.474,identity,L,0.874
c334ea97-f23d-453d-9fd1-2367c7f57c49,10.000,identity,L,0.852
82720298-66e1-4b54-9f76-51b9ee370e42,0.000,identity,L,4.005
82720298-66e1-4b54-9f76-51b9ee370e42,0.526,identity,L,2.392
82720298-66e1-4b54-9f76-51b9ee370e42,1.053,identity,L,2.142
82720298-66e1-4b54-9f76-51b9ee370e42,1.579,identity,L,2.022
82720298-66e1-4b54-9f76-51b9ee370e42,2.105,identity,L,1.984
82720298-66e1-4b54-9f76-51b9ee370e42,2.632,identity,L,1.901
82720298-66e1-4b54-9f76-51b9ee370e42,3.158,identity,L,1.800
82720298-66e1-4b54-9f76-51b9ee370e42,3.684,identity,L,1.706
82720298-66e1-4b54-9f76-51b9ee370e42,4.211,identity,L,1.695
82720298-66e1-4b54-9f76-51b9ee370e42,4.737,identity,L,1.587
82720298-66e1-4b54-9f76-51b9ee370e42,5.263,identity,L,1.519
82720298-66e1-4b54-9f76-51b9ee370e42,5.789,identity,L,1.426
82720298-66e1-4b54-9f76-51b9ee370e42,6.316,identity,L,1.370
82720298-66e1-4b54-9f76-51b9ee370e42,6.842,identity,L,1.351
82720298-66e1-4b54-9f76-51b9ee370e42,7.368,identity,L,1.262
82720298-66e1-4b54-9f76-51b9ee370e42,7.895,identity,L,1.249
82720298-66e1-4b54-9f76-51b9ee370e42,8.421,identity,L,1.198
82720298-66e1-4b54-9f76-51b9ee370e42,8.947,identity,L,1.168
82720298-66e1-4b54-9f76-51b9ee370e42,9.474,identity,L,1.073
82720298-66e1-4b54-9f76-51b9ee370e42,10.000,identity,L,1.067
8939120b-4d2e-4dac-b44b-5532c5e1e81b,0.000,identity,L,2.673
8939120b-4d2e-4dac-b44b-5532c5e1e81b,0.526,identity,L,1.075
8939120b-4d2e-4dac-b44b-5532c5e1e81b,1.053,identity,L,0.894
8939120b-4d2e-4dac-b44b-5532c5e1e81b,1.579,identity,L,0.836
8939120b-4d2e-4dac-b44b-5532c5e1e81b,2.105,identity,L,0.775
8939120b-4d2e-4dac-b44b-5532c5e1e81b,2.632,identity,L,0.759
8939120b-4d2e-4dac-b44b-5532c5e1e81b,3.158,identity,L,0.711
8939120b-4d2e-4dac-b44b-5532c5e1e81b,3.684,identity,L,0.705
